region;period;sector;value;unit;value_pCap;unit_pCap
IND;2055;trn_freight;4170.48908655562;billion tkm/yr;2544.17611427457;tkm/yr pCap
IND;2055;trn_pass;12091.8403275121;billion pkm/yr;7376.53802717075;pkm/yr pCap
IND;2055;trn_shipping_intl;15959.4711465811;billion tkm/yr;9735.9576886269;tkm/yr pCap
IND;2060;trn_aviation_intl;1431.29015467551;billion pkm/yr;874.4881035314;pkm/yr pCap
IND;2060;trn_freight;4580.8684049315;billion tkm/yr;2798.81400068991;tkm/yr pCap
IND;2060;trn_pass;14110.08585422;billion pkm/yr;8620.96492385884;pkm/yr pCap
IND;2060;trn_shipping_intl;18108.0759633138;billion tkm/yr;11063.6525766859;tkm/yr pCap
IND;2070;trn_aviation_intl;1865.05667120347;billion pkm/yr;1159.44390656571;pkm/yr pCap
IND;2070;trn_freight;5185.55206936006;billion tkm/yr;3223.68582243622;tkm/yr pCap
IND;2070;trn_pass;17353.4337129522;billion pkm/yr;10788.0544795946;pkm/yr pCap
IND;2070;trn_shipping_intl;21712.2988344879;billion tkm/yr;13497.8164309273;tkm/yr pCap
IND;2080;trn_aviation_intl;2064.04427562654;billion pkm/yr;1329.14204735186;pkm/yr pCap
IND;2080;trn_freight;5621.85066884537;billion tkm/yr;3620.19274302021;tkm/yr pCap
IND;2080;trn_pass;18814.6070171198;billion pkm/yr;12115.6728981816;pkm/yr pCap
IND;2080;trn_shipping_intl;24331.903665722;billion tkm/yr;15668.538042581;tkm/yr pCap
IND;2090;trn_aviation_intl;2109.27283405495;billion pkm/yr;1424.16241939522;pkm/yr pCap
IND;2090;trn_freight;6036.7939989801;billion tkm/yr;4075.99007969496;tkm/yr pCap
IND;2090;trn_pass;19079.5526871514;billion pkm/yr;12882.3457436158;pkm/yr pCap
IND;2090;trn_shipping_intl;26134.9334939545;billion tkm/yr;17646.0766547348;tkm/yr pCap
IND;2100;trn_aviation_intl;2102.18651485092;billion pkm/yr;1497.5607632928;pkm/yr pCap
IND;2100;trn_freight;6518.12479319911;billion tkm/yr;4643.397658382;tkm/yr pCap
IND;2100;trn_pass;18851.4945336031;billion pkm/yr;13429.4737139225;pkm/yr pCap
IND;2100;trn_shipping_intl;27403.5968883768;billion tkm/yr;19521.8412748861;tkm/yr pCap
IND;2110;trn_aviation_intl;2083.49288988722;billion pkm/yr;1546.29922453592;pkm/yr pCap
IND;2110;trn_freight;6815.23219153378;billion tkm/yr;5058.03898057524;tkm/yr pCap
IND;2110;trn_pass;18579.5647709995;billion pkm/yr;13789.1358962913;pkm/yr pCap
IND;2110;trn_shipping_intl;28169.2884129159;billion tkm/yr;20906.3102831027;tkm/yr pCap
IND;2130;trn_aviation_intl;2044.10778982953;billion pkm/yr;1604.57839087618;pkm/yr pCap
IND;2130;trn_freight;7135.96082295518;billion tkm/yr;5601.5678779874;tkm/yr pCap
IND;2130;trn_pass;18108.8953200547;billion pkm/yr;14215.0733233211;pkm/yr pCap
IND;2130;trn_shipping_intl;28982.0119729197;billion tkm/yr;22750.2240181473;tkm/yr pCap
IND;2150;trn_aviation_intl;1997.32779589093;billion pkm/yr;1651.68538607086;pkm/yr pCap
IND;2150;trn_freight;7359.54964277076;billion tkm/yr;6085.96176252847;tkm/yr pCap
IND;2150;trn_pass;17601.7995146886;billion pkm/yr;14555.7655016722;pkm/yr pCap
IND;2150;trn_shipping_intl;29540.5308383215;billion tkm/yr;24428.4704708007;tkm/yr pCap
JPN;1990;trn_aviation_intl;83.6329;billion pkm/yr;677.310128119989;pkm/yr pCap
JPN;1990;trn_freight;822.94688943812;billion tkm/yr;6664.72480472732;tkm/yr pCap
JPN;1990;trn_pass;1241.04979;billion pkm/yr;10050.7765755843;pkm/yr pCap
JPN;1990;trn_shipping_intl;2042.89;billion tkm/yr;16544.5666434507;tkm/yr pCap
JPN;2005;trn_aviation_intl;131.03;billion pkm/yr;1025.49051834112;pkm/yr pCap
JPN;2005;trn_freight;854.29988943812;billion tkm/yr;6686.07522276318;tkm/yr pCap
JPN;2005;trn_pass;1457.21429;billion pkm/yr;11404.7121848904;pkm/yr pCap
JPN;2005;trn_shipping_intl;2254.5;billion tkm/yr;17644.5727970698;tkm/yr pCap
JPN;2010;trn_aviation_intl;112.032;billion pkm/yr;874.771609276177;pkm/yr pCap
JPN;2010;trn_freight;751.55933943812;billion tkm/yr;5868.34808650051;tkm/yr pCap
JPN;2010;trn_pass;1401.92454;billion pkm/yr;10946.5490747248;pkm/yr pCap
JPN;2010;trn_shipping_intl;1779.94;billion tkm/yr;13898.1806824393;tkm/yr pCap
JPN;2015;trn_aviation_intl;115.667573215306;billion pkm/yr;909.75824647679;pkm/yr pCap
JPN;2015;trn_freight;764.71593046361;billion tkm/yr;6014.70753308225;tkm/yr pCap
JPN;2015;trn_pass;1424.20388093858;billion pkm/yr;11201.7671792623;pkm/yr pCap
JPN;2015;trn_shipping_intl;1795.97885954126;billion tkm/yr;14125.8827564772;tkm/yr pCap
JPN;2020;trn_aviation_intl;112.433506074247;billion pkm/yr;890.484837552748;pkm/yr pCap
JPN;2020;trn_freight;668.260673030259;billion tkm/yr;5292.69270028163;tkm/yr pCap
JPN;2020;trn_pass;1241.54375980684;billion pkm/yr;9833.1532286838;pkm/yr pCap
JPN;2020;trn_shipping_intl;1728.13830094127;billion tkm/yr;13687.0316324223;tkm/yr pCap
JPN;2025;trn_aviation_intl;118.319482436843;billion pkm/yr;962.295503477643;pkm/yr pCap
JPN;2025;trn_freight;680.266086862028;billion tkm/yr;5532.62221126672;tkm/yr pCap
JPN;2025;trn_pass;1250.67371217286;billion pkm/yr;10171.7626273767;pkm/yr pCap
JPN;2025;trn_shipping_intl;1745.21747533281;billion tkm/yr;14193.9002310952;tkm/yr pCap
JPN;2030;trn_aviation_intl;124.404793463649;billion pkm/yr;1042.31325289842;pkm/yr pCap
JPN;2030;trn_freight;687.640707880551;billion tkm/yr;5761.3296328954;tkm/yr pCap
JPN;2030;trn_pass;1248.80679794079;billion pkm/yr;10463.0041943173;pkm/yr pCap
JPN;2030;trn_shipping_intl;1756.97148852311;billion tkm/yr;14720.6117743962;tkm/yr pCap
JPN;2035;trn_aviation_intl;131.381893781849;billion pkm/yr;1132.04430527807;pkm/yr pCap
JPN;2035;trn_freight;696.286689177007;billion tkm/yr;5999.51301229191;tkm/yr pCap
JPN;2035;trn_pass;1249.75634640771;billion pkm/yr;10768.4515286797;pkm/yr pCap
JPN;2035;trn_shipping_intl;1752.98163457261;billion tkm/yr;15104.4624152704;tkm/yr pCap
JPN;2040;trn_aviation_intl;137.017725007715;billion pkm/yr;1216.07565712271;pkm/yr pCap
JPN;2040;trn_freight;703.733901830826;billion tkm/yr;6245.86101586685;tkm/yr pCap
JPN;2040;trn_pass;1245.65147053862;billion pkm/yr;11055.5508821638;pkm/yr pCap
JPN;2040;trn_shipping_intl;1732.70493571212;billion tkm/yr;15378.3044724852;tkm/yr pCap
JPN;2045;trn_aviation_intl;142.079563073169;billion pkm/yr;1300.27187534029;pkm/yr pCap
JPN;2045;trn_freight;711.157927055677;billion tkm/yr;6508.31570336116;tkm/yr pCap
JPN;2045;trn_pass;1240.38502158007;billion pkm/yr;11351.6520129171;pkm/yr pCap
JPN;2045;trn_shipping_intl;1696.55966502642;billion tkm/yr;15526.4330038412;tkm/yr pCap
JPN;2050;trn_aviation_intl;146.634739098848;billion pkm/yr;1383.50773330792;pkm/yr pCap
JPN;2050;trn_freight;718.766126806818;billion tkm/yr;6781.60237463691;tkm/yr pCap
JPN;2050;trn_pass;1235.60924509697;billion pkm/yr;11658.048811926;pkm/yr pCap
JPN;2050;trn_shipping_intl;1644.4972951768;billion tkm/yr;15515.9325768455;tkm/yr pCap
JPN;2055;trn_aviation_intl;150.226252903936;billion pkm/yr;1460.5232410666;pkm/yr pCap
JPN;2055;trn_freight;725.836897905332;billion tkm/yr;7056.7003977149;tkm/yr pCap
JPN;2055;trn_pass;1227.7976555925;billion pkm/yr;11936.8417746972;pkm/yr pCap
JPN;2055;trn_shipping_intl;1592.16663354539;billion tkm/yr;15479.2942444675;tkm/yr pCap
JPN;2060;trn_aviation_intl;152.587316695497;billion pkm/yr;1529.86248537119;pkm/yr pCap
JPN;2060;trn_freight;731.975073358438;billion tkm/yr;7338.88785260321;tkm/yr pCap
JPN;2060;trn_pass;1215.07973379432;billion pkm/yr;12182.5649845877;pkm/yr pCap
JPN;2060;trn_shipping_intl;1543.58714234863;billion tkm/yr;15476.2277305987;tkm/yr pCap
JPN;2070;trn_aviation_intl;152.753816295903;billion pkm/yr;1643.22046219543;pkm/yr pCap
JPN;2070;trn_freight;741.35416601668;billion tkm/yr;7974.97807172699;tkm/yr pCap
JPN;2070;trn_pass;1168.91883253153;billion pkm/yr;12574.4245927093;pkm/yr pCap
JPN;2070;trn_shipping_intl;1458.936881706;billion tkm/yr;15694.2392354173;tkm/yr pCap
JPN;2080;trn_aviation_intl;148.824870393097;billion pkm/yr;1727.44545112375;pkm/yr pCap
JPN;2080;trn_freight;747.629692720114;billion tkm/yr;8677.9145743796;tkm/yr pCap
JPN;2080;trn_pass;1107.4742421192;billion pkm/yr;12854.7153223275;pkm/yr pCap
JPN;2080;trn_shipping_intl;1396.52439305976;billion tkm/yr;16209.7887523935;tkm/yr pCap
JPN;2090;trn_aviation_intl;143.279117871227;billion pkm/yr;1781.70897793936;pkm/yr pCap
JPN;2090;trn_freight;753.057274299908;billion tkm/yr;9364.44142354766;tkm/yr pCap
JPN;2090;trn_pass;1049.04850394316;billion pkm/yr;13045.1608408788;pkm/yr pCap
JPN;2090;trn_shipping_intl;1337.73370656553;billion tkm/yr;16635.0281219768;tkm/yr pCap
JPN;2100;trn_aviation_intl;135.71277886711;billion pkm/yr;1808.41579022264;pkm/yr pCap
JPN;2100;trn_freight;756.064209962796;billion tkm/yr;10074.7952192311;tkm/yr pCap
JPN;2100;trn_pass;985.917211311632;billion pkm/yr;13137.6593101383;pkm/yr pCap
JPN;2100;trn_shipping_intl;1302.46122446256;billion tkm/yr;17355.7086085254;tkm/yr pCap
JPN;2110;trn_aviation_intl;129.893236961639;billion pkm/yr;1825.80167876418;pkm/yr pCap
JPN;2110;trn_freight;756.473681528915;billion tkm/yr;10633.1241716942;tkm/yr pCap
JPN;2110;trn_pass;937.360676530957;billion pkm/yr;13175.7028837704;pkm/yr pCap
JPN;2110;trn_shipping_intl;1297.73617525647;billion tkm/yr;18241.202873988;tkm/yr pCap
JPN;2130;trn_aviation_intl;121.97171220351;billion pkm/yr;1846.56602376732;pkm/yr pCap
JPN;2130;trn_freight;755.105005833878;billion tkm/yr;11431.7592412164;tkm/yr pCap
JPN;2130;trn_pass;871.265819120886;billion pkm/yr;13190.352338205;pkm/yr pCap
JPN;2130;trn_shipping_intl;1313.60270240376;billion tkm/yr;19887.0219591613;tkm/yr pCap
JPN;2150;trn_aviation_intl;114.716732079111;billion pkm/yr;1863.04368029275;pkm/yr pCap
JPN;2150;trn_freight;752.095378086586;billion tkm/yr;12214.3170898149;tkm/yr pCap
JPN;2150;trn_pass;810.732412803745;billion pkm/yr;13166.6049991808;pkm/yr pCap
JPN;2150;trn_shipping_intl;1349.23391256052;billion tkm/yr;21912.0756708713;tkm/yr pCap
LAM;1990;trn_aviation_intl;95.2871316662138;billion pkm/yr;215.300557477832;pkm/yr pCap
LAM;1990;trn_freight;1589.52964243639;billion tkm/yr;3591.53027444354;tkm/yr pCap
LAM;1990;trn_pass;2419.65344718579;billion pkm/yr;5467.18876906833;pkm/yr pCap
LAM;1990;trn_shipping_intl;2010.02634035725;billion tkm/yr;4541.63940142496;tkm/yr pCap
LAM;2005;trn_aviation_intl;151.596481317852;billion pkm/yr;271.749202873019;pkm/yr pCap
LAM;2005;trn_freight;2392.48990591744;billion tkm/yr;4288.73559044964;tkm/yr pCap
LAM;2005;trn_pass;3733.83758504252;billion pkm/yr;6693.21199655795;pkm/yr pCap
LAM;2005;trn_shipping_intl;5333.74556095167;billion tkm/yr;9561.17907167697;tkm/yr pCap
LAM;2010;trn_aviation_intl;188.593195473381;billion pkm/yr;319.641774797875;pkm/yr pCap
LAM;2010;trn_freight;2922.44670405273;billion tkm/yr;4953.18003860571;tkm/yr pCap
LAM;2010;trn_pass;4570.4540857382;billion pkm/yr;7746.34552392299;pkm/yr pCap
LAM;2010;trn_shipping_intl;7807.70120669803;billion tkm/yr;13233.0727232029;tkm/yr pCap
LAM;2015;trn_aviation_intl;213.324927393529;billion pkm/yr;342.662129770114;pkm/yr pCap
LAM;2015;trn_freight;3389.13343603175;billion tkm/yr;5443.93801256708;tkm/yr pCap
LAM;2015;trn_pass;5053.62205091869;billion pkm/yr;8117.59280164434;pkm/yr pCap
LAM;2015;trn_shipping_intl;8202.95900334239;billion tkm/yr;13176.3476347842;tkm/yr pCap
LAM;2020;trn_aviation_intl;201.084447495557;billion pkm/yr;308.545379836033;pkm/yr pCap
LAM;2020;trn_freight;3114.24427613414;billion tkm/yr;4778.51815518071;tkm/yr pCap
LAM;2020;trn_pass;4608.49889404547;billion pkm/yr;7071.31287101961;pkm/yr pCap
LAM;2020;trn_shipping_intl;7656.29772637174;billion tkm/yr;11747.8766734226;tkm/yr pCap
LAM;2025;trn_aviation_intl;252.174457607016;billion pkm/yr;373.54692035085;pkm/yr pCap
LAM;2025;trn_freight;3728.39936814733;billion tkm/yr;5522.89123579636;tkm/yr pCap
LAM;2025;trn_pass;5190.36185867267;billion pkm/yr;7688.50146922949;pkm/yr pCap
LAM;2025;trn_shipping_intl;8144.49151435303;billion tkm/yr;12064.4642279804;tkm/yr pCap
LAM;2030;trn_aviation_intl;333.065426862101;billion pkm/yr;477.220719640466;pkm/yr pCap
LAM;2030;trn_freight;4436.13012448476;billion tkm/yr;6356.14819097351;tkm/yr pCap
LAM;2030;trn_pass;5849.2450798597;billion pkm/yr;8380.87871401858;pkm/yr pCap
LAM;2030;trn_shipping_intl;8654.15978700225;billion tkm/yr;12399.7990435276;tkm/yr pCap
LAM;2035;trn_aviation_intl;451.830632365186;billion pkm/yr;630.414816842345;pkm/yr pCap
LAM;2035;trn_freight;5306.96609740776;billion tkm/yr;7404.52244853958;tkm/yr pCap
LAM;2035;trn_pass;6675.04697279211;billion pkm/yr;9313.3316188392;pkm/yr pCap
LAM;2035;trn_shipping_intl;9234.26238387683;billion tkm/yr;12884.0663124867;tkm/yr pCap
LAM;2040;trn_aviation_intl;599.855719851882;billion pkm/yr;820.136459292332;pkm/yr pCap
LAM;2040;trn_freight;6226.19245856866;billion tkm/yr;8512.59272663766;tkm/yr pCap
LAM;2040;trn_pass;7593.2619227365;billion pkm/yr;10381.6813638622;pkm/yr pCap
LAM;2040;trn_shipping_intl;9807.245490664;billion tkm/yr;13408.690333252;tkm/yr pCap
LAM;2045;trn_aviation_intl;763.160290860126;billion pkm/yr;1028.64078205096;pkm/yr pCap
LAM;2045;trn_freight;7129.3307517039;billion tkm/yr;9609.41030051149;tkm/yr pCap
LAM;2045;trn_pass;8559.65324931476;billion pkm/yr;11537.2989369463;pkm/yr pCap
LAM;2045;trn_shipping_intl;10359.4133063842;billion tkm/yr;13963.1413383132;tkm/yr pCap
LAM;2050;trn_aviation_intl;912.926385939549;billion pkm/yr;1219.91384569181;pkm/yr pCap
LAM;2050;trn_freight;7941.6652903879;billion tkm/yr;10612.1891039699;tkm/yr pCap
LAM;2050;trn_pass;9506.12850846332;billion pkm/yr;12702.7304336978;pkm/yr pCap
LAM;2050;trn_shipping_intl;10878.7641608969;billion tkm/yr;14536.9388247398;tkm/yr pCap
LAM;2055;trn_aviation_intl;1059.43444857726;billion pkm/yr;1410.19253810019;pkm/yr pCap
LAM;2055;trn_freight;8617.00155314449;billion tkm/yr;11469.9227567698;tkm/yr pCap
LAM;2055;trn_pass;10406.13502595;billion pkm/yr;13851.4034386598;pkm/yr pCap
LAM;2055;trn_shipping_intl;11351.3974410044;billion tkm/yr;15109.6238090153;tkm/yr pCap
LAM;2060;trn_aviation_intl;1189.93201011591;billion pkm/yr;1584.61127900879;pkm/yr pCap
LAM;2060;trn_freight;9114.46273763905;billion tkm/yr;12137.567805039;tkm/yr pCap
LAM;2060;trn_pass;11210.4496570079;billion pkm/yr;14928.75628039;pkm/yr pCap
LAM;2060;trn_shipping_intl;11766.2928171398;billion tkm/yr;15668.9627236295;tkm/yr pCap
LAM;2070;trn_aviation_intl;1305.80464039918;billion pkm/yr;1759.89869891338;pkm/yr pCap
LAM;2070;trn_freight;9490.43088562479;billion tkm/yr;12790.7318223594;tkm/yr pCap
LAM;2070;trn_pass;11999.019461484;billion pkm/yr;16171.6830260663;pkm/yr pCap
LAM;2070;trn_shipping_intl;12356.6914732504;billion tkm/yr;16653.7356154589;tkm/yr pCap
LAM;2080;trn_aviation_intl;1343.38271879292;billion pkm/yr;1856.43741493148;pkm/yr pCap
LAM;2080;trn_freight;9651.40483688479;billion tkm/yr;13337.3972995148;tkm/yr pCap
LAM;2080;trn_pass;12437.315172828;billion pkm/yr;17187.281706943;pkm/yr pCap
LAM;2080;trn_shipping_intl;12831.186460018;billion tkm/yr;17731.5773748698;tkm/yr pCap
LAM;2090;trn_aviation_intl;1341.56542910646;billion pkm/yr;1919.02921311594;pkm/yr pCap
LAM;2090;trn_freight;9757.62269681666;billion tkm/yr;13957.6964339533;tkm/yr pCap
LAM;2090;trn_pass;12760.9576212301;billion pkm/yr;18253.7876507338;pkm/yr pCap
LAM;2090;trn_shipping_intl;13241.6900562273;billion tkm/yr;18941.4466843051;tkm/yr pCap
LAM;2100;trn_aviation_intl;1310.94144761535;billion pkm/yr;1950.77023081767;pkm/yr pCap
LAM;2100;trn_freight;9822.77140189997;billion tkm/yr;14616.9533885818;tkm/yr pCap
LAM;2100;trn_pass;13017.4098207587;billion pkm/yr;19370.7931097015;pkm/yr pCap
LAM;2100;trn_shipping_intl;13601.0533565406;billion tkm/yr;20239.2944734226;tkm/yr pCap
LAM;2110;trn_aviation_intl;1285.60445399093;billion pkm/yr;1971.18435429405;pkm/yr pCap
LAM;2110;trn_freight;9862.18163887067;billion tkm/yr;15121.4303010537;tkm/yr pCap
LAM;2110;trn_pass;13118.9968187184;billion pkm/yr;20115.0215315555;pkm/yr pCap
LAM;2110;trn_shipping_intl;13821.7955170144;billion tkm/yr;21192.6047602063;tkm/yr pCap
LAM;2130;trn_aviation_intl;1249.43079521168;billion pkm/yr;1994.76746730901;pkm/yr pCap
LAM;2130;trn_freight;9904.64038075818;billion tkm/yr;15813.1642686014;tkm/yr pCap
LAM;2130;trn_pass;13154.1095828849;billion pkm/yr;21001.0750158524;pkm/yr pCap
LAM;2130;trn_shipping_intl;14062.4687521489;billion tkm/yr;22451.3076549259;tkm/yr pCap
LAM;2150;trn_aviation_intl;1215.17841233603;billion pkm/yr;2013.17053848543;pkm/yr pCap
LAM;2150;trn_freight;9935.02358401308;billion tkm/yr;16459.2265427459;tkm/yr pCap
LAM;2150;trn_pass;13106.2654708331;billion pkm/yr;21712.982429245;pkm/yr pCap
LAM;2150;trn_shipping_intl;14236.5246007096;billion tkm/yr;23585.4682782549;tkm/yr pCap
MEA;1990;trn_aviation_intl;185.569861215309;billion pkm/yr;671.036639073789;pkm/yr pCap
MEA;1990;trn_freight;423.838277978648;billion tkm/yr;1532.63580466671;tkm/yr pCap
MEA;1990;trn_pass;1834.55764624329;billion pkm/yr;6633.91883283181;pkm/yr pCap
MEA;1990;trn_shipping_intl;7720.74686371859;billion tkm/yr;27918.8872192885;tkm/yr pCap
MEA;2005;trn_aviation_intl;241.818913739783;billion pkm/yr;631.203911588323;pkm/yr pCap
MEA;2005;trn_freight;841.691656976124;billion tkm/yr;2197.01204516321;tkm/yr pCap
MEA;2005;trn_pass;3319.18591998196;billion pkm/yr;8663.85140674307;pkm/yr pCap
MEA;2005;trn_shipping_intl;8360.67912220774;billion tkm/yr;21823.3275630009;tkm/yr pCap
MEA;2010;trn_aviation_intl;342.774033234892;billion pkm/yr;795.637056991126;pkm/yr pCap
MEA;2010;trn_freight;1039.10792815131;billion tkm/yr;2411.9469203897;tkm/yr pCap
MEA;2010;trn_pass;4194.67571921796;billion pkm/yr;9736.55855075718;pkm/yr pCap
MEA;2010;trn_shipping_intl;13636.8582871345;billion tkm/yr;31653.4764660706;tkm/yr pCap
MEA;2015;trn_aviation_intl;399.585806664376;billion pkm/yr;836.446754658143;pkm/yr pCap
MEA;2015;trn_freight;1267.85862358982;billion tkm/yr;2653.98873878867;tkm/yr pCap
MEA;2015;trn_pass;4813.70714081905;billion pkm/yr;10076.4582942124;pkm/yr pCap
MEA;2015;trn_shipping_intl;15228.4522874817;billion tkm/yr;31877.4823376779;tkm/yr pCap
MEA;2020;trn_aviation_intl;419.406572547366;billion pkm/yr;801.376528050029;pkm/yr pCap
MEA;2020;trn_freight;1223.87621070213;billion tkm/yr;2338.50810333863;tkm/yr pCap
MEA;2020;trn_pass;4451.0423303457;billion pkm/yr;8504.78052175329;pkm/yr pCap
MEA;2020;trn_shipping_intl;15420.2039919461;billion tkm/yr;29463.986369678;tkm/yr pCap
MEA;2025;trn_aviation_intl;493.734885404636;billion pkm/yr;873.730149401164;pkm/yr pCap
MEA;2025;trn_freight;1572.00255036202;billion tkm/yr;2781.86950889885;tkm/yr pCap
MEA;2025;trn_pass;5109.90809942007;billion pkm/yr;9042.66823980552;pkm/yr pCap
MEA;2025;trn_shipping_intl;16825.3152638895;billion tkm/yr;29774.653673078;tkm/yr pCap
MEA;2030;trn_aviation_intl;613.259011919873;billion pkm/yr;1010.25820816862;pkm/yr pCap
MEA;2030;trn_freight;2112.27320923045;billion tkm/yr;3479.67385075877;tkm/yr pCap
MEA;2030;trn_pass;5921.64775027543;billion pkm/yr;9755.08411506336;pkm/yr pCap
MEA;2030;trn_shipping_intl;18331.2486927158;billion tkm/yr;30198.1611323083;tkm/yr pCap
MEA;2035;trn_aviation_intl;782.481065825892;billion pkm/yr;1208.18675696464;pkm/yr pCap
MEA;2035;trn_freight;2847.40175838435;billion tkm/yr;4396.51928523888;tkm/yr pCap
MEA;2035;trn_pass;6911.64118344621;billion pkm/yr;10671.8918980069;pkm/yr pCap
MEA;2035;trn_shipping_intl;19935.7728838643;billion tkm/yr;30781.7503069128;tkm/yr pCap
MEA;2040;trn_aviation_intl;982.086690047554;billion pkm/yr;1430.73783445894;pkm/yr pCap
MEA;2040;trn_freight;3678.7255705737;billion tkm/yr;5359.29456100917;tkm/yr pCap
MEA;2040;trn_pass;7967.98926714752;billion pkm/yr;11608.0421663374;pkm/yr pCap
MEA;2040;trn_shipping_intl;21342.206022848;billion tkm/yr;31092.0633963868;tkm/yr pCap
MEA;2045;trn_aviation_intl;1209.22077892169;billion pkm/yr;1673.34328032535;pkm/yr pCap
MEA;2045;trn_freight;4561.14162573318;billion tkm/yr;6311.7966735892;tkm/yr pCap
MEA;2045;trn_pass;9063.50543534536;billion pkm/yr;12542.2554597118;pkm/yr pCap
MEA;2045;trn_shipping_intl;22498.3722635296;billion tkm/yr;31133.6860081145;tkm/yr pCap
MEA;2050;trn_aviation_intl;1447.38809048125;billion pkm/yr;1916.71448604842;pkm/yr pCap
MEA;2050;trn_freight;5477.01586345644;billion tkm/yr;7252.97915247693;tkm/yr pCap
MEA;2050;trn_pass;10163.6445635665;billion pkm/yr;13459.2822022998;pkm/yr pCap
MEA;2050;trn_shipping_intl;23470.242054702;billion tkm/yr;31080.6432864544;tkm/yr pCap
MEA;2055;trn_aviation_intl;1699.41493332482;billion pkm/yr;2169.86327613275;pkm/yr pCap
MEA;2055;trn_freight;6402.87969102201;billion tkm/yr;8175.38626417928;tkm/yr pCap
MEA;2055;trn_pass;11264.5882846409;billion pkm/yr;14382.9596646987;pkm/yr pCap
MEA;2055;trn_shipping_intl;24352.5158794094;billion tkm/yr;31094.0129170151;tkm/yr pCap
MEA;2060;trn_aviation_intl;1955.30655062849;billion pkm/yr;2424.65496311092;pkm/yr pCap
MEA;2060;trn_freight;7292.72888377462;billion tkm/yr;9043.26294870892;tkm/yr pCap
MEA;2060;trn_pass;12338.8294112914;billion pkm/yr;15300.6207448394;pkm/yr pCap
MEA;2060;trn_shipping_intl;25134.2278952329;billion tkm/yr;31167.4046151734;tkm/yr pCap
MEA;2070;trn_aviation_intl;2342.28027790055;billion pkm/yr;2795.52564205865;pkm/yr pCap
MEA;2070;trn_freight;8644.68057601716;billion tkm/yr;10317.4784186474;tkm/yr pCap
MEA;2070;trn_pass;13947.0734835318;billion pkm/yr;16645.9163417611;pkm/yr pCap
MEA;2070;trn_shipping_intl;26195.8166853856;billion tkm/yr;31264.8652467425;tkm/yr pCap
MEA;2080;trn_aviation_intl;2532.17486306704;billion pkm/yr;2966.71850073642;pkm/yr pCap
MEA;2080;trn_freight;9543.46758795178;billion tkm/yr;11181.2111664602;tkm/yr pCap
MEA;2080;trn_pass;14764.197212316;billion pkm/yr;17297.8642419844;pkm/yr pCap
MEA;2080;trn_shipping_intl;26780.8416871295;billion tkm/yr;31376.6713576277;tkm/yr pCap
MEA;2090;trn_aviation_intl;2692.67029617606;billion pkm/yr;3137.58372145486;pkm/yr pCap
MEA;2090;trn_freight;10418.0384388621;billion tkm/yr;12139.4245191047;tkm/yr pCap
MEA;2090;trn_pass;15562.0709496456;billion pkm/yr;18133.4122313729;pkm/yr pCap
MEA;2090;trn_shipping_intl;27311.223402379;billion tkm/yr;31823.8924691277;tkm/yr pCap
MEA;2100;trn_aviation_intl;2826.09824499138;billion pkm/yr;3312.08937289687;pkm/yr pCap
MEA;2100;trn_freight;11282.3217836707;billion tkm/yr;13222.4908130937;tkm/yr pCap
MEA;2100;trn_pass;16368.6064846781;billion pkm/yr;19183.4405201998;pkm/yr pCap
MEA;2100;trn_shipping_intl;27803.0634083526;billion tkm/yr;32584.2284541893;tkm/yr pCap
MEA;2110;trn_aviation_intl;2908.77978381173;billion pkm/yr;3430.8323300032;pkm/yr pCap
MEA;2110;trn_freight;11868.2630599307;billion tkm/yr;13998.3166940315;tkm/yr pCap
MEA;2110;trn_pass;16868.3938211534;billion pkm/yr;19895.8447108711;pkm/yr pCap
MEA;2110;trn_shipping_intl;28120.4034299097;billion tkm/yr;33167.3060150474;tkm/yr pCap
MEA;2130;trn_aviation_intl;3004.43875613965;billion pkm/yr;3573.52753750802;pkm/yr pCap
MEA;2130;trn_freight;12577.9358347995;billion tkm/yr;14960.398170478;tkm/yr pCap
MEA;2130;trn_pass;17446.626201342;billion pkm/yr;20751.2964075899;pkm/yr pCap
MEA;2130;trn_shipping_intl;28489.1331706812;billion tkm/yr;33885.43091355;tkm/yr pCap
MEA;2150;trn_aviation_intl;3079.13339332697;billion pkm/yr;3689.73332154741;pkm/yr pCap
MEA;2150;trn_freight;13159.3816218647;billion tkm/yr;15768.9202313804;tkm/yr pCap
MEA;2150;trn_pass;17898.1348972549;billion pkm/yr;21447.3802489593;pkm/yr pCap
MEA;2150;trn_shipping_intl;28779.5753802505;billion tkm/yr;34486.6378607131;tkm/yr pCap
NEN;1990;trn_aviation_intl;17.6020765015186;billion pkm/yr;1557.92468389309;pkm/yr pCap
NEN;1990;trn_freight;130.768589847235;billion tkm/yr;11574.0670700598;tkm/yr pCap
NEN;1990;trn_pass;200.416625349727;billion pkm/yr;17738.4757797159;pkm/yr pCap
NEN;1990;trn_shipping_intl;176.41431626378;billion tkm/yr;15614.0792750079;tkm/yr pCap
NEN;2005;trn_aviation_intl;19.8986721011401;billion pkm/yr;1598.14443058812;pkm/yr pCap
NEN;2005;trn_freight;151.788672384427;billion tkm/yr;12190.7743473817;tkm/yr pCap
NEN;2005;trn_pass;203.303640207283;billion pkm/yr;16328.1538920854;pkm/yr pCap
NEN;2005;trn_shipping_intl;258.129442698751;billion tkm/yr;20731.4402249077;tkm/yr pCap
